Retailer,Retailer ID,Invoice Date,Region,State,City,Product ID,Product,Price per Unit,Sales ID,Units Sold,Total Sales,Operating Profit,Sales Method
Foot Locker,1185732,2021-07-11,Midwest,South Dakota,Sioux Falls,HM0423,Men's Apparel,49.0,ADI2021711118573293DL9217,52,255.0,117.0,Online
Sports Direct,1185732,2021-08-09,Midwest,North Dakota,Fargo,LA0644,Women's Athletic Footwear,38.0,ADI202189118573284QH9570,52,198.0,81.0,Online
West Gear,1185732,2021-11-06,Midwest,Iowa,Des Moines,WH3745,Women's Athletic Footwear,34.0,ADI2021116118573280EI8775,52,177.0,72.0,Online
West Gear,1185732,2021-06-03,Midwest,Wisconsin,Milwaukee,YH6603,Women's Street Footwear,24.0,ADI202163118573237US8202,52,125.0,55.0,Online
West Gear,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,AN6471,Women's Apparel,38.0,ADI202194118573235MI0721,52,198.0,99.0,Online
West Gear,1185732,2021-02-10,Midwest,Wisconsin,Milwaukee,RZ8066,Men's Athletic Footwear,34.0,ADI2021210118573275HT6315,52,177.0,90.0,Online
West Gear,1185732,2021-04-10,Midwest,Indiana,Indianapolis,ER7696,Women's Street Footwear,14.0,ADI2021410118573281TU0042,52,73.0,36.0,Online
West Gear,1185732,2021-04-21,Northeast,Maryland,Baltimore,BX0093,Women's Apparel,32.0,ADI2021421118573257QF1164,52,166.0,73.0,Online
Foot Locker,1185732,2021-10-22,Northeast,Maryland,Baltimore,BX1506,Women's Apparel,60.0,ADI20211022118573210XP6100,52,312.0,125.0,Online
Foot Locker,1185732,2021-10-15,Northeast,Delaware,Wilmington,FP8725,Women's Street Footwear,50.0,ADI20211015118573251YD8409,52,260.0,143.0,Online
Kohl's,1185732,2021-08-07,Northeast,New Jersey,Newark,HN9819,Women's Athletic Footwear,36.0,ADI202187118573242GB8814,52,187.0,95.0,Online
Sports Direct,1185732,2021-08-04,Northeast,Connecticut,Hartford,IO4591,Men's Apparel,51.0,ADI202184118573231TO9590,52,265.0,117.0,Online
Amazon,1185732,2021-09-10,Northeast,Vermont,Burlington,KD0581,Women's Athletic Footwear,45.0,ADI2021910118573200JA2787,52,234.0,115.0,Online
Foot Locker,1185732,2021-06-07,Midwest,Illinois,Chicago,HN7837,Men's Athletic Footwear,43.0,ADI202167118573275VQ2486,51,219.0,103.0,Online
Foot Locker,1185732,2021-07-04,Midwest,Illinois,Chicago,CI4411,Men's Apparel,46.0,ADI202174118573258AD5053,51,235.0,117.0,Online
Foot Locker,1185732,2021-11-05,Northeast,Pennsylvania,Philadelphia,EP1637,Women's Street Footwear,36.0,ADI2021115118573290JD0358,51,184.0,99.0,Online
Foot Locker,1185732,2020-11-15,Midwest,Minnesota,Minneapolis,CI4059,Women's Apparel,58.0,ADI20201115118573211FA1744,51,296.0,175.0,Online
Foot Locker,1185732,2020-11-25,Midwest,Minnesota,Minneapolis,LZ7335,Women's Athletic Footwear,38.0,ADI20201125118573235CE5385,51,194.0,93.0,Online
Amazon,1185732,2021-11-14,Northeast,Maine,Portland,CW8896,Women's Athletic Footwear,41.0,ADI20211114118573211OI7381,51,209.0,88.0,Online
Amazon,1185732,2021-12-24,Northeast,Maine,Portland,OJ8899,Women's Athletic Footwear,41.0,ADI20211224118573281NS4482,51,209.0,86.0,Online
West Gear,1128299,2021-02-17,South,Louisiana,New Orleans,JD1478,Men's Apparel,48.0,ADI2021217112829935NR7961,51,245.0,147.0,Online
Sports Direct,1128299,2021-02-13,Southeast,Georgia,Atlanta,QB1016,Men's Apparel,41.0,ADI2021213112829959SA7402,51,209.0,100.0,Online
Foot Locker,1185732,2021-06-12,Midwest,South Dakota,Sioux Falls,IS6334,Men's Apparel,41.0,ADI2021612118573246RN4072,51,209.0,94.0,Online
Sports Direct,1185732,2021-02-09,Midwest,South Dakota,Sioux Falls,ZX0259,Men's Athletic Footwear,34.0,ADI202129118573295XR6793,51,173.0,75.0,Online
Sports Direct,1185732,2021-02-09,Midwest,North Dakota,Fargo,MX4925,Men's Apparel,42.0,ADI202129118573233GQ8953,51,214.0,105.0,Online
Sports Direct,1185732,2021-05-10,Midwest,North Dakota,Fargo,BI7404,Women's Street Footwear,37.0,ADI2021510118573236US9487,51,189.0,81.0,Online
Sports Direct,1185732,2021-06-09,Midwest,North Dakota,Fargo,MO1896,Women's Athletic Footwear,29.0,ADI202169118573208RY2668,51,148.0,62.0,Online
Sports Direct,1185732,2021-09-10,Midwest,North Dakota,Fargo,MK5243,Women's Street Footwear,27.0,ADI2021910118573298AQ0055,51,138.0,61.0,Online
Foot Locker,1185732,2021-08-06,Midwest,Iowa,Des Moines,OZ6581,Men's Apparel,48.0,ADI202186118573263NU1302,51,245.0,147.0,Online
West Gear,1185732,2021-07-02,Midwest,Wisconsin,Milwaukee,LZ4147,Women's Athletic Footwear,38.0,ADI202172118573256EK0453,51,194.0,81.0,Online
Sports Direct,1185732,2021-07-20,Northeast,Maryland,Baltimore,ZK3944,Men's Apparel,46.0,ADI2021720118573206AU9826,51,235.0,106.0,Online
Foot Locker,1185732,2021-11-21,Northeast,Maryland,Baltimore,YT4076,Men's Athletic Footwear,45.0,ADI20211121118573291KZ5970,51,230.0,108.0,Online
Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,CJ7900,Men's Apparel,54.0,ADI20211220118573291QT9370,51,275.0,113.0,Online
Kohl's,1185732,2021-04-07,Northeast,New Jersey,Newark,DC4437,Men's Athletic Footwear,33.0,ADI202147118573240LU5994,51,168.0,77.0,Online
Kohl's,1185732,2021-04-07,Northeast,New Jersey,Newark,WX4910,Women's Street Footwear,24.0,ADI202147118573274QT2016,51,122.0,61.0,Online
Kohl's,1185732,2021-09-06,Northeast,New Jersey,Newark,WZ9535,Women's Street Footwear,39.0,ADI202196118573204FP3588,51,199.0,105.0,Online
Sports Direct,1185732,2021-09-03,Northeast,Connecticut,Hartford,MM3133,Men's Apparel,50.0,ADI202193118573227OB3840,51,255.0,107.0,Online
Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,OZ1877,Women's Street Footwear,23.0,ADI202136118573286HL0873,51,117.0,61.0,Online
Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,WT4849,Women's Apparel,32.0,ADI202136118573258YB8339,51,163.0,88.0,Online
Sports Direct,1185732,2021-08-14,Northeast,Massachusetts,Boston,GG2555,Women's Athletic Footwear,42.0,ADI2021814118573224XG9780,51,214.0,77.0,Online
Amazon,1185732,2021-10-12,Northeast,Vermont,Burlington,OY8352,Men's Apparel,66.0,ADI20211012118573259XF9011,51,337.0,162.0,Online
Foot Locker,1185732,2021-11-10,Northeast,Pennsylvania,Philadelphia,XM0228,Men's Athletic Footwear,37.0,ADI20211110118573288GW6726,51,189.0,60.0,Outlet
Foot Locker,1185732,2021-11-11,Northeast,Pennsylvania,Philadelphia,KP6191,Women's Street Footwear,27.0,ADI20211111118573238TY9909,51,138.0,58.0,Outlet
Foot Locker,1128299,2021-02-23,West,Arizona,Phoenix,JS7677,Men's Apparel,36.0,ADI2021223112829956II6813,51,184.0,68.0,Outlet
Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,VN5227,Women's Athletic Footwear,27.0,ADI202156118573239BA0504,51,138.0,63.0,Outlet
Sports Direct,1185732,2021-04-14,Northeast,Massachusetts,Boston,FP0296,Men's Athletic Footwear,28.0,ADI2021414118573292UC7270,51,143.0,51.0,Outlet
Sports Direct,1185732,2021-04-14,Northeast,Massachusetts,Boston,HV6522,Women's Street Footwear,22.0,ADI2021414118573233FZ5077,51,112.0,35.0,Outlet
Sports Direct,1185732,2021-08-14,Northeast,Massachusetts,Boston,EO6007,Men's Apparel,40.0,ADI2021814118573212CZ4244,51,204.0,55.0,Outlet
Foot Locker,1185732,2021-01-24,Northeast,New Hampshire,Manchester,NZ1016,Women's Athletic Footwear,33.0,ADI2021124118573275VX3259,51,168.0,47.0,Outlet
Foot Locker,1185732,2021-10-31,Northeast,Pennsylvania,Philadelphia,PW5537,Women's Athletic Footwear,40.0,ADI20211031118573234YX5956,50,2000.0,800.0,Outlet
Foot Locker,1185732,2020-11-08,Midwest,Minnesota,Minneapolis,EI1627,Men's Apparel,50.0,ADI2020118118573232IH7218,50,2500.0,750.0,In-store
Foot Locker,1185732,2020-11-13,Midwest,Minnesota,Minneapolis,SU0197,Women's Athletic Footwear,40.0,ADI20201113118573285YO7697,50,2000.0,700.0,In-store
Foot Locker,1185732,2021-05-30,Midwest,Nebraska,Omaha,RW1625,Women's Athletic Footwear,30.0,ADI2021530118573295CU7968,50,1500.0,600.0,Outlet
Foot Locker,1185732,2021-06-06,Midwest,Nebraska,Omaha,VH3502,Men's Apparel,50.0,ADI202166118573296UN4502,50,2500.0,875.0,Outlet
Foot Locker,1185732,2021-06-18,Midwest,Nebraska,Omaha,YQ5712,Men's Apparel,50.0,ADI2021618118573225AX0233,50,2500.0,875.0,Outlet
Foot Locker,1185732,2021-07-16,Midwest,Nebraska,Omaha,BY5552,Women's Street Footwear,30.0,ADI2021716118573250UT9820,50,1500.0,525.0,Outlet
Amazon,1185732,2021-10-27,Northeast,Maine,Portland,MV8322,Women's Athletic Footwear,35.0,ADI20211027118573236UW3464,50,1750.0,525.0,Outlet
West Gear,1185732,2021-02-22,Northeast,Maryland,Baltimore,UL9725,Women's Athletic Footwear,30.0,ADI2021222118573257LQ8581,50,1500.0,525.0,In-store
West Gear,1185732,2021-04-21,Northeast,Maryland,Baltimore,FL9365,Women's Athletic Footwear,30.0,ADI2021421118573262MU0557,50,1500.0,525.0,In-store
West Gear,1185732,2021-04-21,Northeast,Maryland,Baltimore,UV6098,Men's Apparel,45.0,ADI2021421118573248FE1261,50,2250.0,675.0,In-store
Foot Locker,1185732,2021-02-08,Northeast,Rhode Island,Providence,MJ5470,Women's Athletic Footwear,30.0,ADI202128118573205KS7712,50,1500.0,600.0,In-store
Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,ND3404,Women's Athletic Footwear,30.0,ADI202147118573294YF1352,50,1500.0,600.0,In-store
Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,WY0399,Men's Apparel,45.0,ADI202147118573235AC8501,50,2250.0,675.0,In-store
Foot Locker,1185732,2021-07-09,Midwest,Illinois,Chicago,EJ4682,Women's Athletic Footwear,39.0,ADI202179118573248IM5675,50,195.0,105.0,Online
Foot Locker,1185732,2021-07-16,Midwest,Illinois,Chicago,JR4223,Men's Apparel,49.0,ADI2021716118573207OX3600,50,245.0,123.0,Online
Foot Locker,1185732,2021-12-11,Northeast,Pennsylvania,Philadelphia,DA5092,Women's Street Footwear,41.0,ADI20211211118573253MQ2129,50,205.0,92.0,Online
Amazon,1185732,2021-10-29,Northeast,Maine,Portland,DJ9172,Women's Apparel,36.0,ADI20211029118573299AR5931,50,180.0,99.0,Online
Amazon,1185732,2021-12-17,Northeast,Maine,Portland,BY8115,Women's Athletic Footwear,52.0,ADI20211217118573250TS6320,50,260.0,112.0,Online
West Gear,1197831,2021-10-21,South,Oklahoma,Oklahoma City,JP2027,Men's Apparel,29.0,ADI20211021119783146BV5080,50,145.0,70.0,Online
Foot Locker,1185732,2021-03-11,Midwest,South Dakota,Sioux Falls,QG6798,Men's Athletic Footwear,37.0,ADI2021311118573210ER4809,50,185.0,78.0,Online
Sports Direct,1185732,2021-12-11,Midwest,South Dakota,Sioux Falls,RB6075,Women's Athletic Footwear,45.0,ADI20211211118573286RM3345,50,225.0,101.0,Online
Sports Direct,1185732,2021-12-11,Midwest,South Dakota,Sioux Falls,RA6461,Men's Apparel,56.0,ADI20211211118573249RK5948,50,280.0,126.0,Online
Foot Locker,1185732,2021-06-06,Midwest,Iowa,Des Moines,NN9137,Women's Street Footwear,23.0,ADI202166118573218RA6369,50,115.0,52.0,Online
West Gear,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,UA8067,Men's Athletic Footwear,39.0,ADI202154118573286YU3676,50,195.0,96.0,Online
West Gear,1185732,2021-07-02,Midwest,Wisconsin,Milwaukee,KC6761,Men's Apparel,48.0,ADI202172118573288NL6188,50,240.0,149.0,Online
West Gear,1185732,2021-08-03,Midwest,Wisconsin,Milwaukee,GF5208,Women's Athletic Footwear,39.0,ADI202183118573257IT8169,50,195.0,88.0,Online
West Gear,1185732,2021-06-10,Midwest,Indiana,Indianapolis,VD7332,Women's Street Footwear,27.0,ADI2021610118573271FM4939,50,135.0,61.0,Online
West Gear,1185732,2021-07-09,Midwest,Indiana,Indianapolis,DW2626,Men's Apparel,51.0,ADI202179118573296YZ7544,50,255.0,107.0,Online
West Gear,1185732,2021-02-17,Midwest,Indiana,Indianapolis,VN1857,Men's Athletic Footwear,38.0,ADI2021217118573263CN8187,50,190.0,105.0,Online
West Gear,1185732,2021-05-18,Northeast,West Virginia,Charleston,PZ2422,Women's Athletic Footwear,33.0,ADI2021518118573207OR3018,50,165.0,91.0,Online
Sports Direct,1185732,2021-09-20,Northeast,Maryland,Baltimore,OQ9976,Women's Apparel,54.0,ADI2021920118573272SO1060,50,270.0,108.0,Online
Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,EL7314,Women's Apparel,33.0,ADI202147118573299JH6840,50,165.0,86.0,Online
Sports Direct,1185732,2021-03-13,Northeast,Massachusetts,Boston,XB6466,Women's Street Footwear,28.0,ADI2021313118573233PC0356,50,140.0,55.0,Online
Amazon,1185732,2021-09-10,Northeast,Vermont,Burlington,OT1344,Men's Apparel,58.0,ADI2021910118573289EX2587,50,290.0,136.0,Online
West Gear,1128299,2021-03-16,South,Louisiana,New Orleans,KM9194,Men's Apparel,40.0,ADI2021316112829996FR4690,50,200.0,102.0,Outlet
Amazon,1185732,2021-04-11,Northeast,Vermont,Burlington,NZ4594,Women's Athletic Footwear,30.0,ADI2021411118573292GX7197,50,150.0,60.0,Outlet
Foot Locker,1185732,2021-07-22,Midwest,Illinois,Chicago,TB7164,Men's Apparel,49.0,ADI2021722118573259VL9612,49,240.0,110.0,Online
Foot Locker,1185732,2021-08-01,Midwest,Illinois,Chicago,TB1443,Women's Street Footwear,48.0,ADI202181118573227GK7490,49,235.0,111.0,Online
Foot Locker,1185732,2020-11-17,Midwest,Minnesota,Minneapolis,YT9112,Men's Athletic Footwear,38.0,ADI20201117118573259EA6227,49,186.0,76.0,Online
Foot Locker,1185732,2020-12-25,Midwest,Minnesota,Minneapolis,ZF3655,Women's Athletic Footwear,44.0,ADI20201225118573283JX4179,49,216.0,106.0,Online
Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,DO9767,Men's Apparel,44.0,ADI2021525112829971MZ4735,49,216.0,116.0,Online
Amazon,1185732,2021-04-22,Southeast,Kentucky,Louisville,KE5084,Men's Athletic Footwear,41.0,ADI2021422118573212JK7377,49,201.0,96.0,Online
Amazon,1185732,2021-04-22,Southeast,Kentucky,Louisville,PU2245,Women's Street Footwear,38.0,ADI2021422118573235QI7794,49,186.0,102.0,Online
West Gear,1197831,2021-02-21,South,Oklahoma,Oklahoma City,HC7852,Women's Athletic Footwear,19.0,ADI2021221119783154EL2052,49,93.0,47.0,Online
West Gear,1197831,2021-03-19,South,Oklahoma,Oklahoma City,LK5147,Men's Apparel,34.0,ADI2021319119783156HN1153,49,167.0,78.0,Online
Foot Locker,1185732,2021-06-12,Midwest,South Dakota,Sioux Falls,CY5613,Women's Athletic Footwear,32.0,ADI2021612118573244QX9307,49,157.0,71.0,Online
Sports Direct,1185732,2021-01-09,Midwest,South Dakota,Sioux Falls,RC9790,Men's Apparel,43.0,ADI202119118573276HQ8125,49,211.0,103.0,Online
Foot Locker,1185732,2021-04-06,Midwest,Iowa,Des Moines,NJ9724,Men's Athletic Footwear,18.0,ADI202146118573252YF4751,49,88.0,43.0,Online
Foot Locker,1185732,2021-09-07,Midwest,Iowa,Des Moines,TW5160,Women's Street Footwear,24.0,ADI202197118573282FB5361,49,118.0,47.0,Online
West Gear,1185732,2021-11-06,Midwest,Iowa,Des Moines,RR0603,Men's Apparel,55.0,ADI2021116118573212DV3975,49,270.0,162.0,Online
West Gear,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,DE2085,Women's Street Footwear,33.0,ADI202154118573210YI5357,49,162.0,73.0,Online
West Gear,1185732,2021-05-11,Midwest,Indiana,Indianapolis,QR7797,Women's Athletic Footwear,34.0,ADI2021511118573209JZ8841,49,167.0,82.0,Online
West Gear,1185732,2021-07-09,Midwest,Indiana,Indianapolis,TL6019,Women's Athletic Footwear,42.0,ADI202179118573245TM6922,49,206.0,97.0,Online
West Gear,1185732,2021-09-11,Midwest,Indiana,Indianapolis,KT2548,Women's Street Footwear,23.0,ADI2021911118573279LC5207,49,113.0,53.0,Online
West Gear,1185732,2021-02-17,Northeast,West Virginia,Charleston,SR3567,Women's Athletic Footwear,34.0,ADI2021217118573254US3942,49,167.0,88.0,Online
West Gear,1185732,2021-03-16,Northeast,West Virginia,Charleston,FG4036,Women's Athletic Footwear,23.0,ADI2021316118573258FU0776,49,113.0,60.0,Online
West Gear,1185732,2021-03-20,Northeast,Maryland,Baltimore,KK7984,Women's Apparel,33.0,ADI2021320118573272JH4481,49,162.0,73.0,Online
Foot Locker,1185732,2021-03-13,Northeast,Delaware,Wilmington,XP7766,Men's Apparel,46.0,ADI2021313118573291RA1468,49,225.0,92.0,Online
Foot Locker,1185732,2021-10-15,Northeast,Delaware,Wilmington,EY3756,Men's Apparel,62.0,ADI20211015118573245IL0389,49,304.0,122.0,Online
Sports Direct,1185732,2021-10-05,Northeast,Connecticut,Hartford,SJ6999,Women's Street Footwear,53.0,ADI2021105118573283AU2721,49,260.0,112.0,Online
Foot Locker,1185732,2021-02-08,Northeast,Connecticut,Hartford,CL7813,Women's Street Footwear,24.0,ADI202128118573264CC3161,49,118.0,59.0,Online
Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,YB6426,Men's Athletic Footwear,43.0,ADI202156118573291NZ9288,49,211.0,95.0,Online
Amazon,1185732,2021-04-18,Northeast,New Hampshire,Manchester,GR2880,Women's Athletic Footwear,44.0,ADI2021418118573297HR3637,49,216.0,88.0,Online
Foot Locker,1185732,2021-11-21,Northeast,Maryland,Baltimore,PF9875,Women's Street Footwear,49.0,ADI20211121118573297JF6018,48,235.0,118.0,Online
Foot Locker,1185732,2021-11-25,Northeast,Pennsylvania,Philadelphia,TK0404,Men's Apparel,43.0,ADI20211125118573203LG8790,48,206.0,87.0,Outlet
Foot Locker,1185732,2021-12-25,Northeast,Pennsylvania,Philadelphia,TO8136,Men's Apparel,51.0,ADI20211225118573263BK2159,48,245.0,95.0,Outlet
Amazon,1185732,2021-02-12,Northeast,Vermont,Burlington,PS7514,Women's Athletic Footwear,30.0,ADI2021212118573210RD8657,48,144.0,55.0,Outlet
Foot Locker,1185732,2021-06-04,Midwest,Illinois,Chicago,OD5214,Men's Apparel,53.0,ADI202164118573204DN8012,47,249.0,122.0,Online
Foot Locker,1185732,2021-07-03,Midwest,Illinois,Chicago,FY5594,Women's Athletic Footwear,38.0,ADI202173118573260EN0882,47,179.0,95.0,Online
Foot Locker,1185732,2021-12-31,Northeast,Pennsylvania,Philadelphia,KS1254,Men's Apparel,63.0,ADI20211231118573202LU8601,47,296.0,136.0,Online
West Gear,1128299,2020-01-18,West,Nevada,Las Vegas,QM1441,Men's Apparel,55.0,ADI2020118112829974AQ4713,47,259.0,181.0,Online
Foot Locker,1185732,2020-11-03,Midwest,Minnesota,Minneapolis,MX9342,Women's Apparel,38.0,ADI2020113118573205LI5613,47,179.0,98.0,Online
Foot Locker,1185732,2020-11-18,Midwest,Minnesota,Minneapolis,ND9794,Women's Street Footwear,33.0,ADI20201118118573280AF3736,47,155.0,70.0,Online
Foot Locker,1185732,2020-12-01,Midwest,Minnesota,Minneapolis,SQ7039,Women's Athletic Footwear,33.0,ADI2020121118573248AT4638,47,155.0,76.0,Online
Foot Locker,1185732,2021-05-29,Midwest,Nebraska,Omaha,JB7434,Women's Street Footwear,23.0,ADI2021529118573261WX6249,47,108.0,54.0,Online
Amazon,1185732,2021-11-07,Northeast,Maine,Portland,SZ4997,Women's Street Footwear,42.0,ADI2021117118573245EV1945,47,197.0,107.0,Online
Amazon,1185732,2021-10-22,Southeast,Kentucky,Louisville,CX6279,Women's Street Footwear,43.0,ADI20211022118573269TK2961,47,202.0,109.0,Online
Kohl's,1197831,2021-10-14,Midwest,Kansas,Wichita,KX0107,Women's Athletic Footwear,19.0,ADI20211014119783192NI0266,47,89.0,43.0,Online
Foot Locker,1185732,2021-02-12,Midwest,Kansas,Wichita,ZV9804,Men's Athletic Footwear,39.0,ADI2021212118573234QL7397,47,183.0,81.0,Online
Sports Direct,1185732,2021-06-09,Midwest,North Dakota,Fargo,SI3339,Men's Apparel,38.0,ADI202169118573273KA6945,47,179.0,82.0,Online
Foot Locker,1185732,2021-11-09,Midwest,North Dakota,Fargo,XW3807,Women's Athletic Footwear,39.0,ADI2021119118573255PS5180,47,183.0,79.0,Online
Foot Locker,1185732,2021-03-05,Midwest,Iowa,Des Moines,YY4227,Men's Athletic Footwear,19.0,ADI202135118573219GD6549,47,89.0,40.0,Online
Foot Locker,1185732,2021-07-05,Midwest,Iowa,Des Moines,NV0191,Women's Athletic Footwear,37.0,ADI202175118573285YD6631,47,174.0,71.0,Online
West Gear,1185732,2021-06-03,Midwest,Wisconsin,Milwaukee,QZ0841,Women's Athletic Footwear,24.0,ADI202163118573200QV6477,47,113.0,46.0,Online
West Gear,1185732,2021-04-17,Northeast,West Virginia,Charleston,VQ6495,Women's Athletic Footwear,25.0,ADI2021417118573233IF7654,47,118.0,61.0,Online
West Gear,1185732,2021-10-17,Northeast,West Virginia,Charleston,IM0706,Women's Athletic Footwear,32.0,ADI20211017118573282LC2385,47,150.0,80.0,Online
West Gear,1185732,2021-05-20,Northeast,Maryland,Baltimore,DF1561,Men's Athletic Footwear,42.0,ADI2021520118573211AY7883,47,197.0,91.0,Online
Foot Locker,1185732,2021-06-22,Northeast,Maryland,Baltimore,KG9225,Women's Street Footwear,37.0,ADI2021622118573227JN1536,47,174.0,87.0,Online
Foot Locker,1185732,2021-01-17,Northeast,Maryland,Baltimore,WI7554,Women's Athletic Footwear,32.0,ADI2021117118573282KN6963,47,150.0,83.0,Online
Kohl's,1185732,2021-01-10,Northeast,Delaware,Wilmington,LY9348,Men's Apparel,41.0,ADI2021110118573227ZO0394,47,193.0,77.0,Online
Kohl's,1185732,2021-02-08,Northeast,New Jersey,Newark,YY9860,Men's Apparel,41.0,ADI202128118573242ZR7650,47,193.0,77.0,Online
Sports Direct,1185732,2021-03-13,Northeast,Massachusetts,Boston,VK7838,Men's Athletic Footwear,38.0,ADI2021313118573283NU9528,47,179.0,80.0,Online
Sports Direct,1185732,2021-05-13,Northeast,Massachusetts,Boston,HD8357,Women's Athletic Footwear,44.0,ADI2021513118573240BB5899,47,207.0,81.0,Online
Amazon,1185732,2021-03-10,Northeast,Vermont,Burlington,XJ1028,Men's Apparel,51.0,ADI2021310118573270UP1872,47,240.0,117.0,Online
Foot Locker,1185732,2021-10-19,Northeast,New Hampshire,Manchester,UL1865,Women's Athletic Footwear,62.0,ADI20211019118573241ZD1738,47,291.0,125.0,Online
Foot Locker,1128299,2021-04-23,West,Arizona,Phoenix,KE7174,Men's Apparel,43.0,ADI2021423112829988KR2979,47,202.0,69.0,Outlet
West Gear,1197831,2021-04-20,South,Oklahoma,Oklahoma City,YM2298,Women's Athletic Footwear,15.0,ADI2021420119783117IW9712,47,71.0,30.0,Outlet
Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,GW1684,Women's Athletic Footwear,29.0,ADI202187118573217HG5909,47,136.0,59.0,Outlet
Sports Direct,1185732,2021-01-17,Northeast,Rhode Island,Providence,FJ5319,Men's Apparel,39.0,ADI2021117118573276DZ9353,47,183.0,59.0,Outlet
Sports Direct,1185732,2021-09-13,Northeast,Massachusetts,Boston,WT4700,Women's Street Footwear,30.0,ADI2021913118573290VL5428,47,141.0,42.0,Outlet
Foot Locker,1185732,2021-10-30,Northeast,Pennsylvania,Philadelphia,JO9286,Women's Street Footwear,34.0,ADI20211030118573238ZT3293,46,156.0,81.0,Online
Foot Locker,1185732,2021-12-07,Northeast,Pennsylvania,Philadelphia,ET1783,Men's Apparel,61.0,ADI2021127118573239PD8377,46,281.0,129.0,Online
West Gear,1128299,2020-06-11,West,Washington,Seattle,XG2780,Men's Apparel,69.0,ADI2020611112829942BG8207,46,317.0,121.0,Online
Foot Locker,1185732,2021-06-22,Midwest,Nebraska,Omaha,CC2949,Women's Street Footwear,27.0,ADI2021622118573243KY9062,46,124.0,56.0,Online
Foot Locker,1185732,2021-06-29,Midwest,Nebraska,Omaha,ZF0281,Women's Athletic Footwear,33.0,ADI2021629118573257AU2130,46,152.0,79.0,Online
Amazon,1185732,2021-10-25,Northeast,Maine,Portland,VD7606,Men's Athletic Footwear,39.0,ADI20211025118573236ML2596,46,179.0,88.0,Online
Amazon,1185732,2021-11-18,Northeast,Maine,Portland,UU6862,Women's Athletic Footwear,54.0,ADI20211118118573223TH5274,46,248.0,107.0,Online
Amazon,1185732,2021-02-22,West,Alaska,Anchorage,SY7649,Women's Athletic Footwear,49.0,ADI2021222118573241XR1633,46,225.0,88.0,Online
Amazon,1185732,2021-10-22,West,Alaska,Anchorage,NI9237,Women's Street Footwear,59.0,ADI20211022118573257BA8945,46,271.0,109.0,Online
Foot Locker,1128299,2021-01-10,West,Alaska,Anchorage,HK8529,Men's Apparel,46.0,ADI2021110112829997OA3706,46,212.0,63.0,Online
Foot Locker,1128299,2021-05-11,West,Hawaii,Honolulu,UP1135,Men's Apparel,55.0,ADI2021511112829910JW1048,46,253.0,71.0,Online
Kohl's,1197831,2021-10-14,Midwest,Kansas,Wichita,DY1020,Men's Apparel,29.0,ADI20211014119783191OQ8731,46,133.0,65.0,Online
Foot Locker,1185732,2021-02-12,Midwest,South Dakota,Sioux Falls,QM6519,Men's Apparel,48.0,ADI2021212118573240BD4054,46,221.0,99.0,Online
Foot Locker,1185732,2021-05-13,Midwest,South Dakota,Sioux Falls,IU3956,Women's Street Footwear,43.0,ADI2021513118573233VV7105,46,198.0,83.0,Online
Foot Locker,1185732,2021-08-12,Midwest,South Dakota,Sioux Falls,MY7175,Men's Apparel,47.0,ADI2021812118573291EX7322,46,216.0,99.0,Online
West Gear,1185732,2021-06-03,Midwest,Wisconsin,Milwaukee,NX7147,Men's Apparel,34.0,ADI202163118573292NG1439,46,156.0,94.0,Online
West Gear,1185732,2021-08-03,Midwest,Wisconsin,Milwaukee,GX8233,Men's Apparel,48.0,ADI202183118573289VM8425,46,221.0,144.0,Online
West Gear,1185732,2021-06-10,Midwest,Indiana,Indianapolis,AR5461,Women's Athletic Footwear,29.0,ADI2021610118573219SA0389,46,133.0,63.0,Online
West Gear,1185732,2021-02-22,Northeast,West Virginia,Charleston,SA5558,Women's Street Footwear,24.0,ADI2021222118573275PP6805,46,110.0,52.0,Online
Kohl's,1185732,2021-08-07,Northeast,New Jersey,Newark,QL3867,Men's Apparel,46.0,ADI202187118573250VY1065,46,212.0,91.0,Online
Sports Direct,1185732,2021-09-03,Northeast,Connecticut,Hartford,RT6614,Women's Athletic Footwear,41.0,ADI202193118573227PS2341,46,189.0,85.0,Online
Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,TU9627,Men's Apparel,49.0,ADI202156118573226SQ2095,46,225.0,90.0,Online
Amazon,1185732,2021-10-12,Northeast,Vermont,Burlington,NL2073,Women's Athletic Footwear,55.0,ADI20211012118573233XN9239,46,253.0,121.0,Online
